,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,signChange,pick_data,growthPhase,test_for,vs
2443,ECB_02436,5.63921577855181,-0.433480162340584,0.432585420086528,-1.00206835971004,0.316310578044803,0.635028515606005,yphB,-1,mrna,Exp,carbonSource,glucoselactate
2444,ECB_02437,5.19918101900094,0.812493216426261,0.416584433006533,1.95036864570866,0.0511321961680418,0.247708735215237,yphC,1,mrna,Exp,carbonSource,glucoselactate
2445,ECB_02438,1.65566582200493,0.365616622182216,0.652743398732463,0.560123048187378,0.575395510457678,NA,yphD,1,mrna,Exp,carbonSource,glucoselactate
2446,ECB_02439,2.22663737390177,0.517932575207425,0.582659648056596,0.888911008227425,0.374050908779092,NA,yphE,1,mrna,Exp,carbonSource,glucoselactate
2447,ECB_02440,1.09530518741143,1.14658348600197,0.70449581514227,1.6275234875177,0.103625964370537,NA,yphF,1,mrna,Exp,carbonSource,glucoselactate
2448,ECB_02441,6.8848950072223,1.01940447927589,0.364465065733048,2.79698817560352,0.00515814209990731,0.0586760669590138,yphG,1,mrna,Exp,carbonSource,glucoselactate
2449,ECB_02442,22.8746488231659,0.269198507141819,0.373091099967746,0.72153559054368,0.470580051434372,0.749940993744728,yphH,1,mrna,Exp,carbonSource,glucoselactate
2450,ECB_02443,2111.17382465939,0.0403135304710411,0.588077519312199,0.0685513884601316,0.945346714173821,0.981452975870005,glyA,1,mrna,Exp,carbonSource,glucoselactate
2451,ECB_02444,11.4336718911178,0.63686817787321,0.384256152652972,1.65740528414746,0.0974375638076226,0.352205758745203,hmpA,1,mrna,Exp,carbonSource,glucoselactate
2452,ECB_02445,57.3349670734287,-0.503448373318801,0.318574933596066,-1.58031382957814,0.114035014305814,0.383530476974045,glnB,-1,mrna,Exp,carbonSource,glucoselactate
2453,ECB_02446,21.1962145682258,0.226804437780309,0.519961799457827,0.436194424315021,0.66269567297206,0.854944191718472,yfhA,1,mrna,Exp,carbonSource,glucoselactate
2454,ECB_02447,11.2833270164969,0.319806754426574,0.446141963680428,0.716827334035882,0.473480643523705,0.750052749460319,yfhG,1,mrna,Exp,carbonSource,glucoselactate
2455,ECB_02448,47.5611778063334,-0.284498692071097,0.379168927362023,-0.750321747223405,0.453060947870479,0.739953436667722,yfhK,-1,mrna,Exp,carbonSource,glucoselactate
2456,ECB_02449,821.773165491634,1.12608090292434,0.738634561581832,1.52454401878077,0.127372869543788,0.406252415492294,purL,1,mrna,Exp,carbonSource,glucoselactate
2457,ECB_02450,5.04853518706987,0.301886086188871,0.54878963093501,0.550094369812577,0.582254648161893,0.817730132815753,yfhD,1,mrna,Exp,carbonSource,glucoselactate
2458,ECB_02450,5.04853518706987,0.301886086188871,0.54878963093501,0.550094369812577,0.582254648161893,0.817730132815753,yfhD,1,mrna,Exp,carbonSource,glucoselactate
2459,ECB_02451,1.04597009011836,0.384798096022954,0.684864255190216,0.561860387816676,0.574211144349268,NA,insA-19,1,mrna,Exp,carbonSource,glucoselactate
2460,ECB_02452,10.3122529207177,-0.246550668373184,0.503984698090195,-0.489202686723358,0.62469820760176,0.840377778111624,insB-19,-1,mrna,Exp,carbonSource,glucoselactate
2461,ECB_02453,21.2520466318865,-0.059841783196451,0.473278391831041,-0.126440978986876,0.899382865890826,0.962325230181099,tadA,-1,mrna,Exp,carbonSource,glucoselactate
2462,ECB_02454,32.2750267450775,-0.0548048452179372,0.357461295577503,-0.153316865059184,0.878148401514746,0.951517757558078,yfhB,-1,mrna,Exp,carbonSource,glucoselactate
2463,ECB_02455,4.29567304161935,0.698782051919367,0.396657870346215,1.76167449119174,0.0781243101190217,0.310062580827186,yfhH,1,mrna,Exp,carbonSource,glucoselactate
2464,ECB_02456,2.68341119889401,-0.0267568707213107,0.721638370472534,-0.0370779490339325,0.970422854058188,0.992971607685697,yfhL,-1,mrna,Exp,carbonSource,glucoselactate
2465,ECB_02457,8.99270139126422,0.30733114269163,0.412174504250787,0.745633559383467,0.455888804581281,0.740563599689313,acpS,1,mrna,Exp,carbonSource,glucoselactate
2466,ECB_02458,51.7986637683708,-0.00902335258472686,0.353145906011933,-0.0255513441643069,0.979615195116303,0.994658018522467,pdxJ,-1,mrna,Exp,carbonSource,glucoselactate
2467,ECB_02459,14.9008597963425,1.04994379582542,0.540119544097405,1.94391002380776,0.0519063022727808,0.249284878206309,recO,1,mrna,Exp,carbonSource,glucoselactate
2468,ECB_02460,63.4344816128409,0.985998598192443,0.652723875008622,1.51059067385794,0.130892771554195,0.412739458458026,era,1,mrna,Exp,carbonSource,glucoselactate
2469,ECB_02461,28.1814155338527,0.605128093570717,0.663399396954814,0.912162562022851,0.361683148640604,0.669344772026171,rncS,1,mrna,Exp,carbonSource,glucoselactate
2470,ECB_02462,300.159404802974,0.82287616251951,0.617314688894089,1.33299300555067,0.182534099151694,0.497880324367245,lepB,1,mrna,Exp,carbonSource,glucoselactate
2471,ECB_02463,360.194349626289,1.22072723046695,0.543517500104282,2.24597594416506,0.0247055487885629,0.158658177480309,lepA,1,mrna,Exp,carbonSource,glucoselactate
2472,ECB_02464,34.7735095516696,1.13084706029883,0.510830590915813,2.21374185573236,0.0268465418875873,0.167149358104696,rseC,1,mrna,Exp,carbonSource,glucoselactate
2473,ECB_02465,182.78388673137,0.391404246713654,0.361360409620788,1.08314092051311,0.278745878194884,0.606040451417839,rseB,1,mrna,Exp,carbonSource,glucoselactate
2474,ECB_02466,492.913061749952,0.162340192998077,0.42211996160443,0.384583075344365,0.700546335393792,0.869504249818466,rseA,1,mrna,Exp,carbonSource,glucoselactate
2475,ECB_02467,548.447076811344,0.191474680483122,0.389091333266407,0.492107287190644,0.622643500988655,0.840377778111624,rpoE,1,mrna,Exp,carbonSource,glucoselactate
2476,ECB_02468,51.1148672755782,1.11418598992278,0.417546270678616,2.66841322307095,0.00762104624816057,0.077206526276958,nadB,1,mrna,Exp,carbonSource,glucoselactate
2477,ECB_02469,12.8025187594398,0.867619295510073,0.503418092389205,1.72345672240817,0.0848059649416833,0.325268447814304,yfiC,1,mrna,Exp,carbonSource,glucoselactate
2478,ECB_02470,65.8882216703332,0.776308007243309,0.442960352844476,1.75254512567149,0.0796801175439342,0.314288558312346,srmB,1,mrna,Exp,carbonSource,glucoselactate
2479,ECB_02471,15.1362869612994,-0.085090001198874,0.390301687272674,-0.218010846413349,0.827420660466748,0.931609765027655,yfiE,-1,mrna,Exp,carbonSource,glucoselactate
2480,ECB_02472,25.8086816846558,-1.11406847664563,0.437872302435778,-2.54427711103977,0.0109504172990647,0.0945837411387383,yfiK,-1,mrna,Exp,carbonSource,glucoselactate
2481,ECB_02473,1004.05651980714,-3.47646763073042,0.557585659872862,-6.23485839202376,4.52186949098805e-10,2.15305585906617e-07,yfiD,-1,mrna,Exp,carbonSource,glucoselactate
2482,ECB_02474,60.9357066681135,-0.332610772788286,0.399318617537524,-0.832945818653273,0.404875287184388,0.705778939427597,ung,-1,mrna,Exp,carbonSource,glucoselactate
2483,ECB_02475,114.913059930001,-0.378997576651247,0.372179573157707,-1.01831912330839,0.308526323281807,0.628172410200528,yfiF,-1,mrna,Exp,carbonSource,glucoselactate
2484,ECB_02476,68.4936934430997,-1.11054372721918,0.59865298435302,-1.85507089456736,0.0635861034341052,0.27381457719105,trxC,-1,mrna,Exp,carbonSource,glucoselactate
2485,ECB_02477,4.47646354468008,0.356340774856211,0.472703493405727,0.75383571271888,0.450947876771577,0.739953436667722,yfiP,1,mrna,Exp,carbonSource,glucoselactate
2486,ECB_02478,261.162543918383,-1.11002312570613,0.575115450723867,-1.93008747080087,0.0535960006125093,0.253743565399849,yfiQ,-1,mrna,Exp,carbonSource,glucoselactate
2487,ECB_02479,109.09605353246,-0.320488945112145,0.362919969253818,-0.883084349894237,0.377190699194117,0.679641925618046,pssA,-1,mrna,Exp,carbonSource,glucoselactate
2488,ECB_02480,3.39021329749863,0.541031404583726,0.478026660506908,1.13180173676925,0.2577177974065,0.585530619465484,yfiM,1,mrna,Exp,carbonSource,glucoselactate
2489,ECB_02481,191.629230973192,-1.72375441242703,0.577444155820732,-2.98514478855021,0.00283444124699129,0.0410747507661825,kgtP,-1,mrna,Exp,carbonSource,glucoselactate
2490,ECB_02482,1261.03431215327,-0.0496400455562903,0.514683180499093,-0.0964477710504427,0.923164953122134,0.975365408725769,clpB,-1,mrna,Exp,carbonSource,glucoselactate
2491,ECB_02483,65.1190491324777,0.276818709846377,0.48565244578212,0.569993443357573,0.568682145134678,0.81090903092563,yfiH,1,mrna,Exp,carbonSource,glucoselactate
2492,ECB_02484,47.8634116770385,0.460616458475553,0.399454687394962,1.15311316404736,0.248863939102409,0.576392686088838,rluD,1,mrna,Exp,carbonSource,glucoselactate
2493,ECB_02485,211.051752179106,0.837708415425664,0.425917081632083,1.96683451205015,0.0492022923912064,0.244034584136743,yfiO,1,mrna,Exp,carbonSource,glucoselactate
2494,ECB_02486,9862.16647774829,-2.31254855296578,0.77350301320148,-2.98970852536733,0.00279243772156103,0.0406427726024581,yfiA,-1,mrna,Exp,carbonSource,glucoselactate
2495,ECB_02487,12.1834481422025,0.200393779470124,0.456045244172052,0.439416443940641,0.660359813572765,0.854944191718472,pheL,1,mrna,Exp,carbonSource,glucoselactate
2496,ECB_02488,549.592173884044,-0.349421735007188,0.51287216112696,-0.681303766301892,0.495679300643516,0.763446908061385,pheA,-1,mrna,Exp,carbonSource,glucoselactate
2497,ECB_02489,354.900943785926,0.651789380523108,0.606582392303588,1.07452736642724,0.282586386075756,0.608436966918924,tyrA,1,mrna,Exp,carbonSource,glucoselactate
2498,ECB_02490,479.834244940883,0.237648427677066,0.71225072441897,0.333658386758303,0.738637354237395,0.887483165707728,aroF,1,mrna,Exp,carbonSource,glucoselactate
2499,ECB_02491,2.57780675587725,-0.862235027165605,0.727331151961887,-1.18547792823095,0.2358285363756,NA,yfiL,-1,mrna,Exp,carbonSource,glucoselactate
2500,ECB_02492,14.1260767710258,-1.11586277255804,0.441964593464945,-2.52477865661098,0.0115771181084353,0.0984350373862622,yfiR,-1,mrna,Exp,carbonSource,glucoselactate
2501,ECB_02493,6.11810395332718,0.282921286636592,0.505935914009979,0.559203801908816,0.576022638742275,0.814372176782929,yfiN,1,mrna,Exp,carbonSource,glucoselactate
2502,ECB_02494,4.73970555496476,0.371005342670197,0.58812326900195,0.630829219357017,0.528152195986167,0.78444486431594,yfiB,1,mrna,Exp,carbonSource,glucoselactate
2503,ECB_02495,1259.43894889518,0.845226484769713,0.687482875429501,1.22945096522101,0.218902771790863,0.546109983816576,rplS,1,mrna,Exp,carbonSource,glucoselactate
2504,ECB_02496,1393.66081519587,0.379421543590458,0.71657634609499,0.529492140869749,0.596464094902563,0.825596362320387,trmD,1,mrna,Exp,carbonSource,glucoselactate
2505,ECB_02497,1314.38175520704,0.714124527115897,0.72207702922831,0.988986629139952,0.322669683599871,0.638579167209095,rimM,1,mrna,Exp,carbonSource,glucoselactate
2506,ECB_02498,158.432916910666,1.07119192829034,0.670193927752297,1.59833129476854,0.109969266209488,0.377863468326003,rpsP,1,mrna,Exp,carbonSource,glucoselactate
2507,ECB_02499,546.50961914671,0.209652458835929,0.332714863868448,0.63012651853998,0.528611810757156,0.78444486431594,ffh,1,mrna,Exp,carbonSource,glucoselactate
2508,ECB_02500,45.5405801631193,-0.243747325109357,0.469845211509493,-0.518782184299078,0.603912643005243,0.829023228429057,ypjD,-1,mrna,Exp,carbonSource,glucoselactate
2509,ECB_02501,44.3928233224546,0.11564019630985,0.394740596501947,0.292952377674385,0.769558552566766,0.906747154697454,yfjD,1,mrna,Exp,carbonSource,glucoselactate
2510,ECB_02502,164.304945026081,-0.397902477512169,0.343636044156204,-1.15791833912306,0.246897362783434,0.574415000089652,grpE,-1,mrna,Exp,carbonSource,glucoselactate
2511,ECB_02503,48.9008843614289,0.473336327703594,0.279826357010681,1.69153589661865,0.0907344978815213,0.336583932030321,ppnK,1,mrna,Exp,carbonSource,glucoselactate
2512,ECB_02504,212.126925232761,-0.183035988444346,0.592378385037501,-0.308984920901121,0.757332997338933,0.898655244579172,recN,-1,mrna,Exp,carbonSource,glucoselactate
2513,ECB_02505,42.4588378942151,0.336835621140732,0.466254456398921,0.722428743614067,0.470030920184223,0.749940993744728,smpA,1,mrna,Exp,carbonSource,glucoselactate
2514,ECB_02506,9.83702464426976,0.480511298507427,0.336728255969455,1.42700022938085,0.153579828511369,0.454198374825549,yfjF,1,mrna,Exp,carbonSource,glucoselactate
2515,ECB_02507,43.6255807180052,0.0213264304985332,0.281324812345821,0.0758071437805403,0.93957253256726,0.979541836423734,yfjG,1,mrna,Exp,carbonSource,glucoselactate
2516,ECB_02508,19.5000237311285,1.09915820171267,0.332047589374417,3.31024297987978,0.000932150152569518,0.0189442466982573,smpB,1,mrna,Exp,carbonSource,glucoselactate
2517,ECB_02509,12.89579690067,0.498142931012588,0.388248549116251,1.28305162284955,0.199473990849918,0.522271776434981,ECB_02509,1,mrna,Exp,carbonSource,glucoselactate
2518,ECB_02510,5.21563324111513,0.440123931596141,0.626013883196925,0.703057781000828,0.48201974137743,0.756300903591947,ECB_02510,1,mrna,Exp,carbonSource,glucoselactate
2519,ECB_02511,3.08052502285284,0.808468019763613,0.586813273946941,1.37772619614722,0.168287840188778,0.480225489168832,ECB_02511,1,mrna,Exp,carbonSource,glucoselactate
2520,ECB_02512,4.04322566901856,2.26907211728125,0.591286552707447,3.83751686367866,0.000124284701880189,0.00476138978582378,ECB_02512,1,mrna,Exp,carbonSource,glucoselactate
2521,ECB_02513,1.04417847492572,0.444284805603505,0.649206782226618,0.684350222096753,0.493754040747755,NA,insA-20,1,mrna,Exp,carbonSource,glucoselactate
2522,ECB_02514,8.67381196174808,-0.282997465329179,0.558266793253003,-0.50692154494836,0.612209867912075,0.836611516913057,insB-20,-1,mrna,Exp,carbonSource,glucoselactate
2523,ECB_02515,37.5875805419124,-2.31682785163156,0.746231216639376,-3.10470508331895,0.00190468833355957,0.0308557011093363,csiD,-1,mrna,Exp,carbonSource,glucoselactate
2524,ECB_02516,16.7661035316227,-0.381830016245704,0.669247331190068,-0.570536479490664,0.568313887260756,0.81090903092563,ygaF,-1,mrna,Exp,carbonSource,glucoselactate
2525,ECB_02517,40.8787100630794,-0.934987745720024,0.513495595167449,-1.82082914540898,0.0686328324384978,0.286658183605906,gabD,-1,mrna,Exp,carbonSource,glucoselactate
2526,ECB_02518,65.5213920779544,-1.07496978904828,0.641387896100497,-1.67600573004864,0.0937370702439696,0.342301229051674,gabT,-1,mrna,Exp,carbonSource,glucoselactate
2527,ECB_02519,12.4550025088478,-1.0733646568504,0.661958849786861,-1.62149755561997,0.104910973790578,0.368459721437299,gabP,-1,mrna,Exp,carbonSource,glucoselactate
2528,ECB_02520,13.3183856195947,-1.30028667515983,0.593077951011977,-2.19243806474534,0.0283478906349177,0.173046738985679,ygaE,-1,mrna,Exp,carbonSource,glucoselactate
2529,ECB_02521,101.338646312109,-2.54711037463442,0.715887406642577,-3.55797622782618,0.00037372312651579,0.0103154585975538,ygaU,-1,mrna,Exp,carbonSource,glucoselactate
2530,ECB_02522,5.12267054214221,-1.82997952686313,0.714173565257036,-2.56237365241111,0.0103959405795782,0.0931442740638017,yqaE,-1,mrna,Exp,carbonSource,glucoselactate
2531,ECB_02523,5.61692724765682,0.00654758163337709,0.45353121924245,0.0144368928875806,0.988481426184725,0.995350028239785,ygaV,1,mrna,Exp,carbonSource,glucoselactate
2532,ECB_02524,7.17635160634004,0.252105827648005,0.443815518260237,0.568041939218941,0.570006490670168,0.810960821164412,ygaP,1,mrna,Exp,carbonSource,glucoselactate
2533,ECB_02525,62.2388542469119,-1.00646430010639,0.58738107903382,-1.71347756342768,0.0866247175882275,0.328091117865412,stpA,-1,mrna,Exp,carbonSource,glucoselactate
2534,ECB_02526,8.09050937288066,-1.17679295288057,0.599408544735225,-1.96325688583634,0.0496163324231225,0.244643421116722,ygaW,-1,mrna,Exp,carbonSource,glucoselactate
2535,ECB_02527,3.23341099076744,-0.0291436403827801,0.577249432141562,-0.0504870836765641,0.959734242011952,0.988099779458,ygaC,-1,mrna,Exp,carbonSource,glucoselactate
2536,ECB_02528,40.0530019072558,-2.27423590186247,0.79170077302963,-2.87259527758141,0.00407115297257827,0.0515937371011535,ygaM,-1,mrna,Exp,carbonSource,glucoselactate
2537,ECB_02529,2.67060639239298,-1.33221443321054,0.825045371414931,-1.61471657119393,0.106372087267494,0.37085582307799,nrdH,-1,mrna,Exp,carbonSource,glucoselactate
2538,ECB_02530,3.0804179715882,-0.948929117208627,0.799467785172574,-1.18695103768789,0.235246934002252,0.562715487015723,nrdI,-1,mrna,Exp,carbonSource,glucoselactate
2539,ECB_02531,15.4273019321038,0.172066913426318,0.731486596711154,0.235229072138779,0.814030942666975,0.927060444203314,nrdE,1,mrna,Exp,carbonSource,glucoselactate
2540,ECB_02532,16.0823016044489,0.00983806263669812,0.637238776356601,0.0154385812692489,0.987682283687362,0.995094498809472,nrdF,1,mrna,Exp,carbonSource,glucoselactate
2541,ECB_02533,9.73707915382703,0.599760252103057,0.662405220137834,0.905428027844131,0.365238672879204,0.671627219327846,proV,1,mrna,Exp,carbonSource,glucoselactate
2542,ECB_02534,7.10272247956909,-0.937259649712624,0.618251564937358,-1.51598427382483,0.129523328974168,0.409583733843361,proW,-1,mrna,Exp,carbonSource,glucoselactate
2543,ECB_02535,7.29329412954548,-0.369706271732169,0.602641985793363,-0.613475795659109,0.53956178226345,0.792856470157341,proX,-1,mrna,Exp,carbonSource,glucoselactate
2544,ECB_02536,1.69604099178436,-0.6179728139947,0.706567763016225,-0.874612240100897,0.381784925533602,NA,ygaX,-1,mrna,Exp,carbonSource,glucoselactate
2545,ECB_02537,16.149446976941,0.489109381283619,0.498893367605175,0.980388622184893,0.32689432389807,0.642416734405818,ygaZ,1,mrna,Exp,carbonSource,glucoselactate
2546,ECB_02538,6.4109289412995,0.587131164984322,0.46762180657064,1.25556840321481,0.209272493162265,0.532681998015275,ygaH,1,mrna,Exp,carbonSource,glucoselactate
2547,ECB_02539,57.7508691600284,0.00398339633482213,0.667050387060756,0.00597165733217589,0.995235335130809,0.997930015641091,emrR,1,mrna,Exp,carbonSource,glucoselactate
2548,ECB_02540,22.7670256948948,1.04680974890602,0.661577785911737,1.5822927722148,0.113582749986278,0.383530476974045,emrA,1,mrna,Exp,carbonSource,glucoselactate
2549,ECB_02541,42.9009074598408,0.613888162914036,0.558987305836216,1.09821485480013,0.272110681178258,0.600217430519619,emrB,1,mrna,Exp,carbonSource,glucoselactate
2550,ECB_02542,484.109271367124,-0.861680396202072,0.345578327887961,-2.49344454401502,0.0126510344727915,0.102843653409303,ygaG,-1,mrna,Exp,carbonSource,glucoselactate
2551,ECB_02543,346.3399839242,-0.107784561989532,0.350930762132995,-0.307139110103675,0.758737489875691,0.899314386115106,gshA,-1,mrna,Exp,carbonSource,glucoselactate
2552,ECB_02544,27.0118080696926,-0.586699237153059,0.492947366655551,-1.1901863704711,0.233973148932993,0.56183898083117,yqaA,-1,mrna,Exp,carbonSource,glucoselactate
2553,ECB_02545,78.0325308219852,-0.369914396010861,0.416103642635909,-0.88899581284016,0.374005330124722,0.676587472498393,yqaB,-1,mrna,Exp,carbonSource,glucoselactate
2554,ECB_02546,241.742166412746,-0.444380634833352,0.414625092824486,-1.0717649330053,0.283825627369094,0.60984045768301,csrA,-1,mrna,Exp,carbonSource,glucoselactate
2555,ECB_02547,1164.94269223956,0.017344451249022,0.545497655188441,0.0317956476697051,0.974635017539625,0.993212234649525,alaS,1,mrna,Exp,carbonSource,glucoselactate
2556,ECB_02548,3.4201483338364,0.335354567589039,0.447664628159016,0.749120092351628,0.453784825847232,0.739953436667722,recX,1,mrna,Exp,carbonSource,glucoselactate
2557,ECB_02549,822.044947491474,0.45691504307229,0.377831600843107,1.20930870274671,0.226544268636671,0.553978024479842,recA,1,mrna,Exp,carbonSource,glucoselactate
2558,ECB_02550,7.04784868909068,-0.886229745441495,0.548721019858859,-1.61508255264114,0.106292818753526,0.37085582307799,ygaD,-1,mrna,Exp,carbonSource,glucoselactate
2559,ECB_02551,11.6740056457036,-0.138317599829574,0.543365809359726,-0.25455705428459,0.799065232321685,0.919443883255223,mltB,-1,mrna,Exp,carbonSource,glucoselactate
2560,ECB_02552,14.6882021227756,-0.263174414547351,0.702177511360559,-0.374797555161539,0.707811032657516,0.872783637383463,srlA,-1,mrna,Exp,carbonSource,glucoselactate
2561,ECB_02553,17.0598767288755,0.106647435793522,0.704709995731618,0.151335210851951,0.879711294889388,0.951946791055242,srlE,1,mrna,Exp,carbonSource,glucoselactate
2562,ECB_02554,2.32121594445192,0.972041975444186,0.768383074719918,1.26504865531884,0.205853886821282,NA,srlB,1,mrna,Exp,carbonSource,glucoselactate
2563,ECB_02555,14.3852267141449,0.688672078005388,0.566900884994606,1.21480155743969,0.224441786705732,0.552077103387605,srlD,1,mrna,Exp,carbonSource,glucoselactate
2564,ECB_02556,3.75358885546813,-0.462876210273938,0.69465248712878,-0.66634211904596,0.505192449703972,0.769894917500831,gutM,-1,mrna,Exp,carbonSource,glucoselactate
2565,ECB_02557,12.1639343013043,-0.856529800654155,0.453532038479946,-1.8885761709909,0.0589486424654666,0.264435834909018,srlR,-1,mrna,Exp,carbonSource,glucoselactate
2566,ECB_02558,20.8424328794426,-0.42001616940027,0.510435145268355,-0.822859031737424,0.410588162427631,0.709733909396012,gutQ,-1,mrna,Exp,carbonSource,glucoselactate
2567,ECB_02559,8.26836704191491,-0.4420459774264,0.426756601564634,-1.03582692290104,0.300282894897865,0.62324164484918,ygaA,-1,mrna,Exp,carbonSource,glucoselactate
2568,ECB_02560,2.37705517426989,0.637288891396027,0.540783308402141,1.17845518065088,0.238615190200107,NA,norV,1,mrna,Exp,carbonSource,glucoselactate
2569,ECB_02561,1.75699363412926,1.01248332862993,0.570411422778318,1.77500535262496,0.0758970033847532,NA,ygbD,1,mrna,Exp,carbonSource,glucoselactate
2570,ECB_02562,4.89755702158707,-0.198957788517823,0.434120407816163,-0.45830093433911,0.646736252961255,0.847617019229432,hypF,-1,mrna,Exp,carbonSource,glucoselactate
2571,ECB_02563,3.52849523593612,-0.54227591442941,0.544648490509611,-0.995643839794762,0.319423225998689,0.635608148241643,hydN,-1,mrna,Exp,carbonSource,glucoselactate
2572,ECB_02564,23.7327338456739,-0.958275972184212,0.335842487582209,-2.85334943497773,0.00432610227273051,0.0536018545539435,ascG,-1,mrna,Exp,carbonSource,glucoselactate
2573,ECB_02565,3.06917780738306,0.196455232740846,0.60531336688054,0.324551287795395,0.745520699639761,0.892234292334939,ascF,1,mrna,Exp,carbonSource,glucoselactate
2574,ECB_02566,5.06266816723067,-0.042071771773849,0.541206567481435,-0.0777369941566575,0.938037266050707,0.978859802049783,ascB,-1,mrna,Exp,carbonSource,glucoselactate
2575,ECB_02567,19.3812487673349,-1.06375054562692,0.441933936023349,-2.40703521254526,0.0160826191052633,0.121000834035762,hycI,-1,mrna,Exp,carbonSource,glucoselactate
2576,ECB_02568,14.4080196230591,-0.729061244749675,0.724215588578607,-1.00669090288512,0.314083335133891,0.634409662058869,hycH,-1,mrna,Exp,carbonSource,glucoselactate
2577,ECB_02569,2.58064462556181,0.478407019958324,0.498474685737777,0.959741855798049,0.337185152087195,NA,hycG,1,mrna,Exp,carbonSource,glucoselactate
2578,ECB_02570,0.719890313334327,0.695299910038696,0.744698762984984,0.933665993014032,0.350476212186105,NA,hycF,1,mrna,Exp,carbonSource,glucoselactate
2579,ECB_02571,3.42822248823127,-0.285106544773472,0.5309873289129,-0.536936625883664,0.591311390533443,0.823396324144739,hycE,-1,mrna,Exp,carbonSource,glucoselactate
2580,ECB_02572,0.795058845130615,0.156710494575205,0.804268940093206,0.194848373178559,0.845511651657838,NA,hycD,1,mrna,Exp,carbonSource,glucoselactate
2581,ECB_02573,2.79885598932997,-0.596406953683327,0.688741321083942,-0.865937523168642,0.38652442435785,0.690336651866861,hycC,-1,mrna,Exp,carbonSource,glucoselactate
2582,ECB_02574,0.0605155243160251,0.231712593613417,0.770227075833095,0.300836728393106,0.763538999766421,NA,hycB,1,mrna,Exp,carbonSource,glucoselactate
2583,ECB_02575,0.115067654485799,0.082699650031351,0.793127487238359,0.10427031134592,0.916954837573947,NA,hycA,1,mrna,Exp,carbonSource,glucoselactate
2584,ECB_02576,3.30585432074178,-0.60197616676717,0.643815113000725,-0.93501403525843,0.349781066366259,0.661646023949342,hypA,-1,mrna,Exp,carbonSource,glucoselactate
2585,ECB_02577,9.50512989799584,-0.545905946896224,0.524009877028133,-1.04178560524903,0.297511089402234,0.62020833996243,hypB,-1,mrna,Exp,carbonSource,glucoselactate
2586,ECB_02578,0.789868707522164,-0.18601712157133,0.767656587020854,-0.24231814683338,0.808533653576993,NA,hypC,-1,mrna,Exp,carbonSource,glucoselactate
2587,ECB_02579,5.6655394873794,-0.392962605811744,0.571481151097869,-0.687621289095584,0.491691298235726,0.761527461440369,hypD,-1,mrna,Exp,carbonSource,glucoselactate
2588,ECB_02580,10.5473391122408,-0.784995893765879,0.465374752534098,-1.68680378445834,0.0916410875375287,0.337502480400644,hypE,-1,mrna,Exp,carbonSource,glucoselactate
2589,ECB_02581,9.73981687981038,0.0679444724367625,0.350853654270291,0.193654737836703,0.846446234802507,0.939209086961253,fhlA,1,mrna,Exp,carbonSource,glucoselactate
2590,ECB_02582,2.64903607712386,-0.236351491295697,0.592089603625608,-0.399181964770905,0.689759131195919,0.866553782237466,ygbA,-1,mrna,Exp,carbonSource,glucoselactate
2591,ECB_02583,50.7999787278249,0.469915848930515,0.500921266921789,0.938103210946093,0.348191371867184,0.661537049386255,mutS,1,mrna,Exp,carbonSource,glucoselactate
2592,ECB_02584,3.56768020922227,0.551506258761576,0.51682456651773,1.06710534771504,0.285924267269227,0.610216834682569,pphB,1,mrna,Exp,carbonSource,glucoselactate
2593,ECB_02585,52.5471025446298,-1.27170011028214,0.443349784480577,-2.86839004956784,0.00412566567308335,0.0520865291226773,ygbI,-1,mrna,Exp,carbonSource,glucoselactate
2594,ECB_02586,9.86647510885984,-1.31018776567584,0.641132697056071,-2.04355162619519,0.0409978622789045,0.216898214246966,ygbJ,-1,mrna,Exp,carbonSource,glucoselactate
2595,ECB_02587,7.66010781810351,-0.496650686202868,0.483116761588858,-1.02801377573715,0.30394334770393,0.626108268168849,ygbK,-1,mrna,Exp,carbonSource,glucoselactate
2596,ECB_02588,4.41060522138076,0.0415894498122421,0.44093363759263,0.0943213360616088,0.924853901742935,0.975365408725769,ygbL,1,mrna,Exp,carbonSource,glucoselactate
2597,ECB_02589,10.4151373893824,-0.634923691241454,0.428897878740314,-1.48036099666952,0.138776932999397,0.426307389573262,ygbM,-1,mrna,Exp,carbonSource,glucoselactate
2598,ECB_02590,8.14145375330897,-0.556026540299515,0.492478174990951,-1.1290379321068,0.258881832462973,0.587374504832599,ygbN,-1,mrna,Exp,carbonSource,glucoselactate
2599,ECB_02591,1060.88339573702,-0.320237861763673,0.380421872597194,-0.84179666005365,0.399901781782407,0.700694325154951,rpoS,-1,mrna,Exp,carbonSource,glucoselactate
2600,ECB_02592,180.132818082115,-0.0797017621222268,0.388726525189533,-0.205032990952615,0.837546349481339,0.935215527554518,nlpD,-1,mrna,Exp,carbonSource,glucoselactate
2601,ECB_02593,29.1248425563555,0.223298767719438,0.282819180236728,0.789546053886905,0.42979292382147,0.726788338456093,pcm,1,mrna,Exp,carbonSource,glucoselactate
2602,ECB_02594,45.0157136408163,0.399610902841902,0.289986318871359,1.37803364102557,0.16819290182016,0.480225489168832,surE,1,mrna,Exp,carbonSource,glucoselactate
